,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
22913,46,2,0,6,0,1,0,1,3,3,399,1,999,1,1,1
22914,53,3,0,3,0,1,0,1,3,0,195,2,999,0,0,0
22915,53,3,0,0,0,1,0,1,9,4,85,1,999,0,0,0
22916,29,7,1,1,0,1,0,1,4,4,168,2,999,0,0,0
22917,46,3,0,3,1,1,0,1,8,0,188,1,999,0,0,0
22918,41,3,1,3,0,0,0,0,1,0,123,2,999,0,0,0
22919,46,10,0,5,1,1,0,1,5,3,23,1,999,0,0,0
22920,27,3,1,2,0,1,1,0,1,4,187,2,999,0,0,0
22921,27,2,1,6,0,0,0,1,1,4,96,2,999,0,0,0
22922,23,2,1,4,0,1,0,1,2,2,902,2,999,0,0,1
22923,38,3,0,2,0,0,0,1,0,1,524,3,999,0,0,0
22924,31,2,1,6,0,1,0,1,8,2,124,2,999,0,0,0
22925,47,5,0,0,0,2,2,0,5,0,70,1,999,0,0,0
22926,49,2,2,1,0,1,0,1,1,4,169,1,999,0,0,0
22927,31,4,1,4,0,1,0,1,2,1,77,3,999,0,0,0
22928,32,2,1,6,0,0,0,1,3,3,59,2,999,0,0,0
22929,20,11,1,1,0,0,1,1,4,0,169,1,999,0,0,0
22930,38,2,0,6,0,0,0,0,1,1,311,2,999,0,0,0
22931,41,3,0,0,0,1,1,0,0,1,260,1,999,0,0,0
22932,32,8,2,6,0,0,0,0,1,0,559,3,999,0,0,0
22933,30,1,0,1,0,0,1,0,0,2,198,2,999,0,0,0
22934,58,8,0,6,0,0,0,1,3,1,326,4,6,3,2,1
22935,31,2,1,6,0,0,0,1,3,3,40,1,999,0,0,0
22936,44,4,0,4,0,1,0,1,3,3,236,7,999,0,0,0
22937,23,3,1,5,0,0,0,1,0,4,68,2,999,1,1,0
22938,46,2,0,1,0,0,1,0,1,4,492,3,999,0,0,0
22939,42,2,1,1,0,0,0,1,2,4,163,1,999,0,0,0
22940,57,1,0,1,1,1,0,0,0,3,180,1,999,0,0,0
22941,51,3,0,0,1,1,0,0,1,1,85,1,999,0,0,0
22942,35,3,1,5,0,1,0,0,0,1,152,1,999,0,0,0
22943,30,2,1,6,0,0,1,1,1,4,199,1,3,1,2,1
22944,45,6,1,3,0,1,0,0,1,4,294,2,999,0,0,0
22945,47,2,2,1,0,1,0,1,0,0,142,4,999,1,1,0
22946,46,2,2,3,0,1,0,0,0,3,56,2,999,0,0,0
22947,32,3,2,3,1,0,0,0,0,1,309,2,999,0,0,0
22948,36,3,0,3,0,2,2,0,1,1,174,1,999,0,0,0
22949,34,3,0,6,0,1,1,1,0,4,183,1,999,0,0,0
22950,34,9,0,0,0,0,0,0,8,0,151,3,999,0,0,0
22951,46,3,0,0,1,0,0,0,1,3,446,1,999,0,0,0
22952,34,4,0,1,0,1,0,1,1,2,190,1,3,4,2,1
22953,33,3,1,0,0,0,0,1,8,3,452,1,999,0,0,1
22954,34,2,0,6,0,1,1,1,2,0,151,7,999,0,0,0
22955,29,2,1,6,0,1,0,1,0,1,90,1,999,1,1,0
22956,31,4,1,1,0,1,0,1,3,3,92,3,999,0,0,0
22957,33,2,2,1,0,0,0,1,7,3,41,2,999,0,0,0
22958,25,1,1,1,0,1,0,0,4,3,301,1,999,0,0,1
22959,43,3,0,0,1,1,0,0,0,3,219,1,999,0,0,0
22960,29,2,0,1,0,0,0,1,1,2,200,1,999,0,0,1
22961,33,1,0,6,0,1,0,0,0,1,119,1,999,0,0,0
22962,40,3,0,3,1,0,0,0,1,3,146,2,999,0,0,0
22963,26,3,0,3,1,1,0,1,2,1,250,2,999,0,0,0
22964,32,2,0,6,1,0,1,0,0,3,190,1,999,0,0,0
22965,47,4,0,4,0,0,0,1,2,3,223,1,999,0,0,0
22966,36,2,1,6,0,1,0,1,0,1,260,2,999,0,0,0
22967,54,9,0,3,0,1,0,1,2,1,174,2,13,2,2,0
22968,45,3,2,4,1,0,0,1,2,2,176,1,999,0,0,0
22969,42,2,0,2,0,0,0,0,1,3,165,1,999,0,0,0
22970,38,4,0,4,0,0,1,1,7,3,196,2,999,0,0,1
22971,54,4,0,1,1,1,0,1,5,4,82,1,999,1,1,0
22972,60,5,0,0,1,1,0,1,8,4,314,2,999,0,0,1
22973,38,3,2,2,0,1,0,1,5,2,122,2,999,0,0,0
22974,42,8,0,6,0,0,0,1,3,4,148,3,999,0,0,0
22975,55,6,0,6,1,1,0,0,0,1,416,3,999,0,0,0
22976,29,2,1,6,0,0,1,1,3,0,119,6,999,0,0,0
22977,28,2,1,6,0,0,0,1,2,3,829,2,999,0,0,1
22978,35,3,0,1,0,0,0,0,1,3,153,14,999,0,0,0
22979,38,3,0,0,0,0,0,1,0,3,299,1,999,1,1,0
22980,43,3,1,3,0,1,0,0,1,2,354,21,999,0,0,0
22981,34,3,0,3,0,0,1,0,1,0,18,30,999,0,0,0
22982,33,1,0,2,0,0,0,1,0,1,117,6,999,0,0,0
22983,62,7,0,1,0,1,0,1,3,2,250,1,999,1,1,0
22984,41,8,0,6,0,0,0,1,3,0,135,3,999,0,0,0
22985,60,3,0,0,1,0,0,1,8,0,198,3,999,1,1,0
22986,50,5,2,0,1,1,0,1,2,3,108,1,999,0,0,0
22987,42,10,0,2,0,1,1,1,0,4,158,3,999,1,1,0
22988,33,4,0,4,1,1,0,1,3,0,61,3,999,0,0,0
22989,31,4,0,6,0,1,0,1,3,3,214,1,999,0,0,0
22990,41,8,0,1,0,0,0,0,0,0,237,1,999,0,0,0
22991,30,4,0,1,0,1,0,0,0,3,212,6,999,0,0,0
22992,27,9,1,6,0,1,0,1,1,2,665,4,3,2,2,1
22993,29,2,1,1,0,1,0,1,0,2,443,7,999,1,1,1
22994,34,3,2,0,0,0,0,1,8,4,204,5,999,0,0,0
22995,40,6,0,6,0,1,0,1,2,3,321,4,999,0,0,1
22996,38,2,0,2,0,0,0,1,2,3,18,6,999,0,0,0
22997,39,3,0,3,1,1,0,1,0,0,400,2,999,1,1,0
22998,33,4,1,6,0,1,0,1,8,3,71,1,999,1,1,0
22999,43,7,0,3,0,0,0,1,9,4,270,2,9,1,2,1
23000,53,3,0,3,0,1,0,0,0,4,373,1,999,0,0,0
23001,37,1,0,1,0,0,0,1,3,1,249,3,999,0,0,0
23002,38,4,1,6,0,1,0,1,2,1,321,1,999,0,0,0
23003,35,2,0,4,0,0,0,1,2,1,735,2,999,0,0,0
23004,38,3,0,2,0,1,0,0,1,2,362,1,999,0,0,0
23005,38,2,2,1,0,0,1,1,2,0,125,2,999,0,0,0
23006,23,2,1,4,0,0,1,1,2,2,206,3,999,0,0,0
23007,32,1,1,5,1,1,0,1,2,1,881,1,999,0,0,1
23008,27,4,1,6,0,1,0,0,0,0,336,9,999,0,0,0
23009,38,3,1,2,1,0,1,1,0,2,42,1,999,1,1,0
23010,42,3,2,3,0,1,1,1,5,0,151,3,999,1,1,0
23011,56,6,0,6,0,0,0,0,3,1,108,1,999,0,0,0
23012,30,3,0,3,0,0,0,1,2,2,80,1,999,0,0,0
23013,29,4,1,5,0,0,0,1,8,0,415,2,999,0,0,0
23014,41,8,0,0,0,0,0,0,1,0,174,1,999,0,0,0
23015,24,11,0,6,0,0,0,0,0,1,139,3,999,0,0,0
23016,41,2,0,6,0,1,0,1,6,3,500,1,999,0,0,1
23017,41,2,1,1,0,0,0,1,5,0,131,2,999,1,1,0
23018,57,5,0,1,0,1,0,1,8,3,407,2,999,0,0,1
23019,42,2,2,6,0,1,0,1,3,0,91,5,999,0,0,0
23020,26,11,1,6,0,0,1,1,3,4,173,1,999,0,0,1
23021,33,8,0,3,1,1,0,1,2,3,151,1,999,0,0,0
23022,50,7,0,4,1,1,0,1,3,4,133,1,999,0,0,0
23023,44,3,0,0,1,1,0,1,3,3,63,1,999,0,0,0
23024,54,4,0,1,0,0,0,1,8,0,58,3,999,2,1,0
23025,33,8,0,0,0,0,0,1,3,2,106,7,999,0,0,0
23026,33,2,0,6,0,0,0,1,5,4,162,1,999,0,0,0
23027,34,2,0,6,0,1,0,0,5,4,55,5,999,0,0,0
23028,53,2,2,6,0,0,1,1,5,1,172,1,999,0,0,0
23029,54,7,0,1,1,0,0,0,2,1,28,2,999,0,0,0
23030,37,8,0,6,0,1,0,1,5,4,48,2,999,0,0,0
23031,37,8,0,6,0,1,0,1,3,4,177,1,999,0,0,0
23032,45,6,2,6,0,0,0,0,1,0,572,4,999,0,0,0
23033,35,3,0,4,0,1,0,1,0,2,466,2,999,0,0,0
23034,38,4,1,4,0,1,0,1,2,1,249,2,999,0,0,0
23035,37,2,1,6,0,1,0,1,2,4,96,2,4,3,2,0
23036,40,6,1,6,0,0,0,1,2,3,309,2,999,0,0,0
23037,38,2,0,6,1,1,0,1,3,3,109,2,999,0,0,0
23038,44,3,0,3,1,0,0,1,8,3,361,1,999,0,0,0
23039,52,4,0,4,0,0,0,1,1,0,130,5,999,0,0,0
23040,36,0,0,1,0,1,1,0,0,4,135,3,999,0,0,0
23041,26,4,0,4,0,1,0,0,0,1,345,2,999,0,0,0
23042,42,2,0,1,1,1,0,1,2,0,288,3,999,0,0,0
23043,52,6,0,6,0,1,0,1,5,0,68,1,999,0,0,0
23044,21,11,1,5,0,0,0,0,2,3,220,7,999,1,1,0
23045,29,2,1,1,0,0,0,0,1,2,283,1,999,0,0,0
23046,32,3,1,3,1,0,0,1,2,4,316,1,999,0,0,0
23047,47,8,0,4,0,1,0,0,7,1,110,1,999,0,0,1
23048,25,3,1,3,0,1,1,1,0,4,238,6,999,0,0,0
23049,37,2,0,6,0,0,0,0,0,0,232,1,999,0,0,0
23050,54,6,0,6,0,1,0,1,0,4,173,1,999,0,0,0
23051,23,11,1,5,0,0,0,1,2,1,267,1,999,2,1,1
23052,30,8,1,6,0,1,0,1,2,1,185,1,999,0,0,0
23053,40,3,0,0,0,0,0,0,1,2,69,1,999,0,0,0
23054,30,6,0,3,0,1,0,0,0,1,298,1,999,0,0,0
23055,35,3,0,1,0,1,0,1,0,4,130,2,999,0,0,0
23056,34,3,0,3,0,1,0,1,8,0,151,2,999,0,0,0
23057,88,5,2,0,0,1,0,1,0,2,128,4,999,0,0,0
23058,70,0,2,0,0,0,0,1,9,1,213,1,999,1,1,0
23059,46,8,0,3,1,1,1,1,3,2,102,3,999,0,0,0
23060,38,0,0,1,0,0,0,1,2,3,356,1,999,0,0,0
23061,44,3,0,0,1,1,0,1,2,2,128,1,999,0,0,0
23062,28,2,1,6,0,1,0,1,0,0,28,2,999,0,0,0
23063,49,3,0,1,0,1,0,1,0,1,177,2,999,0,0,0
23064,31,2,1,6,0,0,0,0,0,4,162,1,999,0,0,0
23065,62,5,0,6,1,0,0,1,3,3,154,2,999,0,0,0
23066,40,3,2,3,0,0,0,0,2,2,246,3,999,0,0,0
23067,34,4,2,4,0,1,0,1,3,4,644,8,999,0,0,0
23068,36,4,0,4,0,1,0,1,2,2,182,3,999,0,0,0
23069,46,8,2,3,1,2,2,1,5,3,125,1,999,1,1,0
23070,30,3,1,3,0,1,0,1,0,3,348,1,999,0,0,0
23071,52,4,0,1,0,1,0,1,3,2,13,14,999,0,0,0
23072,44,3,0,3,0,0,0,1,8,1,1,1,999,0,0,0
23073,46,6,0,3,0,0,0,0,0,4,134,3,999,0,0,0
23074,48,0,0,0,1,1,1,1,2,1,72,3,999,0,0,0
23075,32,1,1,1,0,0,0,1,0,2,151,2,999,1,1,0
23076,33,1,1,6,0,0,0,1,0,4,200,5,999,0,0,0
23077,40,7,0,6,1,1,0,0,2,2,54,1,999,0,0,0
23078,42,4,0,1,0,1,0,1,3,0,289,2,999,0,0,0
23079,44,6,0,3,0,1,0,1,5,1,129,2,999,0,0,0
23080,42,5,0,3,1,0,0,0,1,0,67,2,999,0,0,0
23081,33,4,1,4,0,1,0,0,7,1,244,2,999,0,0,0
23082,41,2,1,6,0,1,1,0,6,3,273,1,999,1,1,0
23083,30,3,2,3,0,1,0,1,2,1,168,2,999,0,0,0
23084,24,3,1,0,0,1,1,1,2,2,132,1,999,0,0,0
23085,57,9,0,5,1,0,0,0,0,0,211,1,999,0,0,0
23086,43,6,0,5,0,0,0,0,0,4,204,2,999,0,0,0
23087,37,3,0,0,1,2,2,0,0,2,195,2,999,0,0,0
23088,26,2,1,1,0,2,2,0,1,3,92,3,999,0,0,0
23089,35,7,0,6,0,1,0,1,2,1,462,4,999,0,0,0
23090,60,0,2,4,0,1,0,1,3,1,186,3,999,1,1,0
23091,41,1,0,1,0,0,0,1,8,4,464,1,999,0,0,0
23092,48,5,0,0,1,1,1,0,2,0,27,17,999,0,0,0
23093,54,2,0,5,1,0,0,0,1,4,34,16,999,0,0,0
23094,82,0,2,0,0,0,0,1,2,2,316,1,999,0,0,1
23095,43,10,0,6,1,1,0,1,2,1,261,1,999,0,0,0
23096,38,2,1,1,0,1,0,1,8,4,141,1,999,2,1,0
23097,32,0,0,0,0,1,0,1,0,4,240,1,999,0,0,0
23098,38,2,0,1,0,0,0,1,2,2,166,3,999,0,0,0
23099,40,4,0,4,0,1,0,0,4,1,10,1,999,0,0,0
23100,42,10,1,6,0,1,0,1,5,2,145,2,999,0,0,0
23101,46,2,0,6,1,1,0,1,2,1,112,2,999,0,0,0
23102,52,6,0,6,0,0,0,0,5,0,127,4,999,1,1,0
23103,47,1,0,1,0,1,0,1,3,4,207,1,999,0,0,0
23104,57,3,0,0,1,1,0,1,2,2,61,4,999,0,0,0
23105,40,4,1,6,0,0,0,0,0,3,430,2,999,1,1,0
23106,30,2,1,1,0,0,0,1,8,3,75,1,999,0,0,0
23107,37,3,0,4,0,1,0,0,0,1,160,6,999,0,0,0
23108,41,3,0,3,0,1,0,1,8,1,272,1,999,0,0,0
23109,38,3,0,3,0,0,0,1,8,1,110,1,999,1,1,0
23110,32,3,0,1,0,1,0,0,1,0,83,2,999,0,0,0
23111,33,4,1,6,0,1,0,1,3,1,113,1,999,0,0,0
23112,44,3,0,2,0,0,0,1,8,4,239,1,999,2,1,0
23113,41,10,0,6,1,1,0,0,0,0,239,3,999,0,0,0
23114,43,3,0,2,0,0,1,1,0,4,67,3,999,0,0,0
23115,36,3,1,1,0,1,1,0,0,0,260,1,999,0,0,0
23116,46,4,2,6,0,1,0,1,5,4,796,5,999,1,1,1
23117,37,4,1,6,0,1,0,1,1,4,300,1,999,2,1,1
23118,39,3,1,1,1,1,0,1,2,1,132,6,999,0,0,0
23119,43,1,0,2,1,1,1,1,2,0,76,5,999,0,0,0
23120,23,1,1,1,0,0,0,0,2,0,821,3,999,0,0,0
23121,45,9,0,5,1,0,1,0,1,3,91,1,999,0,0,0
23122,43,9,0,1,1,1,1,0,0,0,329,2,999,0,0,0
23123,37,2,1,6,0,0,1,1,3,0,89,6,999,0,0,0
23124,49,1,2,3,0,0,0,0,0,0,134,2,999,0,0,0
23125,45,10,0,0,1,0,0,0,0,0,316,2,999,0,0,0
23126,34,2,3,6,0,1,1,1,0,0,56,1,999,1,1,0
23127,35,4,0,1,0,0,0,1,3,1,150,1,999,0,0,0
23128,49,6,0,6,0,0,0,1,1,0,164,1,999,0,0,0
23129,26,3,1,1,1,1,0,1,2,0,246,1,999,0,0,0
23130,43,3,0,0,1,1,1,0,0,1,547,7,999,0,0,0
23131,29,3,0,0,0,1,0,0,0,0,249,2,999,0,0,0
23132,39,2,0,6,0,0,0,1,1,0,208,1,999,0,0,0
23133,59,5,2,3,1,1,0,0,2,4,362,8,999,0,0,1
23134,38,2,0,1,0,2,2,1,0,4,295,2,999,0,0,0
23135,31,3,1,0,0,0,0,1,5,3,148,6,999,1,1,0
23136,38,4,0,4,0,0,0,0,0,3,436,1,999,0,0,0
23137,63,4,0,4,0,1,0,1,4,1,298,1,999,0,0,1
23138,59,2,2,6,0,0,0,1,0,4,58,1,999,1,1,0
23139,43,6,1,6,0,1,0,1,4,1,205,1,999,0,0,0
23140,31,3,0,3,0,1,0,0,0,4,127,1,999,0,0,0
23141,50,2,1,6,0,0,0,1,2,2,102,1,999,0,0,0
23142,43,3,0,2,0,1,0,0,1,1,169,4,999,0,0,0
23143,22,2,0,1,0,0,0,0,0,1,240,2,999,0,0,0
23144,28,4,1,6,1,0,0,0,1,2,354,17,999,0,0,0
23145,49,3,0,2,0,1,0,0,0,3,374,5,999,0,0,0
23146,33,2,0,6,0,0,0,1,1,0,335,2,999,0,0,1
23147,38,3,1,2,0,0,0,0,0,3,238,2,999,0,0,0
23148,30,2,0,6,0,0,0,1,3,4,705,2,999,0,0,0
23149,31,4,0,4,0,0,0,1,0,4,166,2,999,0,0,0
23150,48,3,0,0,1,1,0,1,3,3,85,1,999,0,0,0
23151,31,4,0,5,0,0,0,1,5,4,498,1,999,1,1,1
23152,28,4,0,3,0,0,0,1,8,3,442,1,999,0,0,0
23153,29,3,0,3,0,1,0,1,0,2,318,1,999,0,0,0
23154,41,6,0,6,1,0,0,0,0,3,184,2,999,0,0,0
23155,30,2,1,6,0,1,0,1,0,3,241,2,999,1,1,0
23156,31,7,2,6,0,1,1,1,2,2,104,7,999,0,0,0
23157,32,3,0,0,1,0,0,0,1,0,188,2,999,0,0,0
23158,45,6,0,6,0,1,0,1,3,1,1735,4,999,0,0,1
23159,29,3,1,3,1,1,1,1,2,1,532,1,999,0,0,0
23160,36,1,1,1,0,1,0,0,0,1,246,2,999,0,0,0
23161,41,4,2,0,0,1,0,0,1,4,128,2,999,0,0,0
23162,55,3,0,0,0,0,1,0,0,4,119,1,999,0,0,0
23163,28,1,0,5,0,1,0,0,0,1,285,1,999,0,0,0
23164,34,2,1,6,0,1,0,1,1,0,452,1,999,0,0,1
23165,44,10,0,6,0,1,1,1,5,3,96,1,999,0,0,0
23166,46,2,0,6,0,1,0,1,2,4,341,3,999,0,0,1
23167,55,3,0,0,1,2,2,0,1,0,54,3,999,0,0,0
23168,31,3,1,1,0,0,0,1,2,0,42,6,999,0,0,0
23169,37,2,1,1,0,0,0,1,0,4,165,3,999,0,0,0
23170,48,2,0,4,1,1,0,0,1,3,49,2,999,0,0,0
23171,35,2,1,0,1,1,0,0,0,2,381,2,999,0,0,0
23172,53,5,0,3,1,1,0,1,2,4,817,2,999,0,0,1
23173,42,1,2,1,0,1,0,0,1,3,143,1,999,0,0,0
23174,31,1,0,3,1,1,0,1,2,3,318,1,999,0,0,0
23175,42,6,0,2,0,1,0,0,9,3,230,3,999,0,0,1
23176,35,8,0,6,0,0,1,0,0,3,49,4,999,0,0,0
23177,44,3,0,2,1,0,0,0,2,3,304,4,999,0,0,0
23178,37,4,0,1,1,1,1,0,3,0,144,2,999,0,0,0
23179,51,4,0,4,0,1,0,1,3,0,72,2,999,1,1,0
23180,60,8,0,6,0,0,0,1,3,3,115,1,999,0,0,0
23181,47,10,2,6,0,1,0,0,0,4,354,4,999,0,0,0
23182,26,3,0,3,1,0,0,0,2,1,77,2,999,0,0,0
23183,39,2,0,1,1,0,0,1,2,0,367,2,999,0,0,0
23184,54,10,0,3,0,1,1,1,8,4,52,1,999,0,0,0
23185,42,10,0,3,0,1,0,1,8,3,76,3,999,0,0,0
23186,35,8,0,6,0,0,0,0,0,0,293,1,999,0,0,0
23187,57,2,0,1,1,0,0,1,3,1,135,15,999,0,0,0
23188,41,6,0,5,0,1,0,0,0,4,129,3,999,0,0,0
23189,33,2,1,6,0,1,0,0,2,2,40,1,999,0,0,0
23190,35,3,0,3,1,0,0,0,0,3,95,3,999,0,0,0
23191,45,2,0,1,0,1,0,1,2,4,172,2,999,0,0,0
23192,31,4,0,6,0,1,0,1,2,4,166,2,999,0,0,0
23193,27,7,1,3,0,1,0,1,8,4,279,1,999,0,0,0
23194,52,6,2,6,1,0,0,1,5,0,79,2,999,0,0,0
23195,37,3,0,1,0,0,0,1,8,0,943,3,999,0,0,1
23196,25,1,1,1,0,1,0,0,0,0,222,1,999,0,0,0
23197,33,3,0,3,0,0,0,0,0,2,339,1,999,0,0,0
23198,45,1,0,1,1,1,0,1,0,4,250,1,999,0,0,0
23199,33,3,0,1,0,0,0,1,8,0,164,1,999,0,0,0
23200,32,4,0,4,0,0,0,0,0,3,27,1,999,0,0,0
23201,25,3,1,0,0,1,1,0,2,2,18,9,999,0,0,0
23202,46,4,2,4,0,0,0,1,3,2,101,2,999,0,0,0
23203,36,3,0,3,1,0,0,0,0,1,46,1,999,0,0,0
23204,48,4,2,4,0,2,2,1,5,1,83,1,999,1,1,0
23205,47,4,1,4,0,1,0,1,2,0,108,2,999,0,0,0
23206,36,2,0,3,0,0,0,0,1,2,121,3,999,0,0,0
23207,25,4,0,4,0,0,0,1,2,4,197,3,999,0,0,0
23208,27,7,1,6,0,1,0,1,2,1,272,1,999,0,0,0
23209,41,10,2,4,0,1,1,1,2,3,109,5,999,0,0,0
23210,34,2,0,6,0,1,0,0,1,1,150,3,999,0,0,0
23211,58,5,0,6,0,1,0,1,3,1,90,2,999,0,0,0
23212,39,4,1,4,0,1,0,1,8,2,226,2,999,0,0,0
23213,50,0,0,0,0,0,0,0,0,1,243,2,999,0,0,0
23214,47,4,2,1,0,1,0,1,3,2,125,3,999,0,0,0
23215,25,1,1,5,0,1,1,0,0,3,175,3,999,0,0,0
23216,45,6,0,6,1,1,0,1,8,3,220,1,999,0,0,0
23217,44,10,0,0,0,1,0,1,0,1,955,2,999,0,0,1
23218,62,4,0,5,0,0,0,1,7,0,435,3,6,1,2,0
23219,32,2,2,6,0,1,0,1,5,4,101,3,999,0,0,0
23220,54,3,0,3,1,0,0,1,3,4,207,1,999,0,0,0
23221,51,0,0,0,1,0,0,1,3,1,80,5,999,0,0,0
23222,51,3,0,3,1,0,0,0,3,2,490,2,999,0,0,0
23223,56,3,0,0,1,0,0,0,0,3,20,2,999,0,0,0
23224,39,3,0,3,0,1,0,1,9,0,791,3,999,0,0,0
23225,48,5,2,0,1,1,0,1,8,0,132,3,999,0,0,0
23226,47,3,0,2,0,1,1,1,5,3,9,6,999,0,0,0
23227,34,2,1,6,0,0,0,1,3,3,260,6,999,0,0,0
23228,55,9,0,5,1,1,0,1,2,2,219,1,999,0,0,0
23229,40,6,0,6,0,1,0,1,5,4,106,2,999,0,0,0
23230,47,4,0,4,0,1,0,1,3,2,58,3,999,0,0,0
23231,32,2,2,6,0,1,0,1,3,1,152,3,999,0,0,0
23232,46,3,0,4,0,0,0,1,5,4,383,1,999,0,0,0
23233,45,1,0,1,1,1,1,0,3,3,187,2,999,0,0,0
23234,44,9,0,1,1,1,0,0,2,2,195,3,999,0,0,0
23235,28,7,1,0,0,1,0,1,8,3,156,2,999,0,0,0
23236,59,6,0,6,0,1,0,1,3,1,92,2,999,0,0,0
23237,46,1,0,3,0,0,0,0,1,3,57,1,999,0,0,0
23238,46,1,0,1,1,0,0,1,3,1,205,5,999,0,0,0
23239,35,1,0,1,0,1,0,0,0,1,87,1,999,0,0,0
23240,28,4,1,4,0,2,2,1,8,3,71,2,999,1,1,0
23241,31,2,1,1,0,0,0,1,2,2,108,2,999,0,0,0
23242,26,6,1,6,0,0,0,1,9,4,351,2,999,0,0,0
23243,45,9,0,5,1,2,2,0,0,2,179,1,999,0,0,0
23244,32,3,2,3,0,0,0,0,1,2,13,11,999,0,0,0
23245,40,2,2,6,0,1,0,1,3,0,257,1,999,0,0,0
23246,41,9,3,5,0,1,0,1,2,0,91,13,999,0,0,0
23247,30,4,0,4,0,1,0,1,3,0,254,4,999,0,0,0
23248,38,3,0,0,1,1,0,1,2,2,406,4,999,0,0,0
23249,42,1,0,1,0,1,1,0,8,4,73,1,999,1,1,0
23250,32,2,1,6,0,0,0,1,2,1,1027,1,999,0,0,0
23251,23,11,1,3,0,0,0,1,2,1,73,6,999,0,0,0
23252,41,4,1,4,0,0,0,1,0,0,686,1,999,0,0,0
23253,42,6,0,6,0,1,0,1,3,3,715,4,999,0,0,0
23254,46,1,1,1,1,1,0,1,0,2,193,1,999,0,0,0
23255,24,1,1,1,0,1,0,1,2,2,242,1,999,0,0,0
23256,37,6,0,1,0,1,0,1,2,0,599,1,999,0,0,1
23257,39,3,2,3,0,0,0,0,0,2,143,1,999,0,0,0
23258,32,4,1,6,0,0,0,1,0,4,216,2,999,1,1,0
23259,41,3,0,0,0,0,0,0,0,4,512,2,999,0,0,0
23260,44,3,0,2,0,0,0,1,3,2,195,1,999,0,0,0
23261,39,4,1,4,0,1,0,1,5,2,180,1,999,1,1,0
23262,37,3,0,3,1,0,0,0,0,0,263,1,999,0,0,0
23263,52,3,2,3,0,0,0,1,2,2,630,4,999,0,0,0
23264,36,4,2,1,0,0,0,1,5,1,132,1,999,0,0,0
23265,44,3,0,0,1,0,0,1,3,0,363,5,999,0,0,1
23266,56,10,0,6,0,0,1,1,8,3,488,1,999,0,0,0
23267,28,1,0,1,0,1,1,0,2,2,79,8,999,0,0,0
23268,42,6,0,5,0,1,0,1,8,0,590,2,999,1,1,0
23269,58,3,1,3,0,1,0,1,0,2,127,2,999,0,0,0
23270,70,5,0,5,0,0,0,0,7,0,174,2,7,2,2,0
23271,46,4,2,4,0,1,0,1,2,1,387,5,999,0,0,0
23272,39,3,1,2,1,1,0,1,0,2,686,1,999,0,0,0
23273,38,2,0,6,0,1,1,1,3,4,62,1,999,0,0,0
23274,43,4,0,3,1,0,0,0,1,3,246,2,999,0,0,0
23275,46,2,0,6,0,1,0,0,0,0,243,4,999,0,0,0
23276,35,6,0,6,0,1,0,1,5,2,130,3,999,0,0,0
23277,37,4,0,1,1,0,1,1,0,3,102,6,999,0,0,0
23278,31,4,1,6,1,1,1,0,0,0,206,1,999,0,0,0
23279,46,3,0,1,0,0,0,1,3,0,422,1,999,0,0,0
23280,35,6,2,6,0,0,1,1,3,0,116,7,999,0,0,0
23281,45,7,0,3,0,1,0,1,5,0,554,2,999,0,0,0
23282,26,3,1,4,0,1,0,1,0,2,197,2,999,0,0,0
23283,37,3,0,2,0,1,0,1,8,0,1138,2,999,1,1,1
23284,33,1,0,2,0,1,0,0,0,3,148,1,999,0,0,0
23285,31,0,2,1,0,0,0,0,1,3,57,1,999,0,0,0
23286,59,5,2,0,1,0,0,0,0,1,273,2,999,0,0,0
23287,33,6,0,3,0,1,1,1,0,2,168,1,999,0,0,0
23288,48,3,0,0,1,1,0,1,5,1,84,1,999,0,0,0
23289,51,2,2,6,0,0,0,1,2,0,470,2,999,0,0,0
23290,35,2,0,6,0,1,0,1,8,0,176,1,999,0,0,1
23291,49,4,0,1,0,1,0,0,2,0,126,8,999,0,0,0
23292,29,2,0,6,0,1,0,1,0,1,212,1,999,0,0,0
23293,26,4,1,6,0,0,1,1,2,1,67,5,999,1,1,0
23294,66,7,1,0,0,0,0,0,8,3,56,1,999,0,0,0
23295,31,10,0,6,0,1,0,1,0,3,113,3,999,0,0,0
23296,34,0,2,1,0,0,0,0,0,4,553,3,999,0,0,1
23297,38,2,0,2,0,0,0,1,2,3,213,3,999,0,0,0
23298,38,0,0,0,1,2,2,1,2,1,105,3,999,0,0,0
23299,48,2,1,6,0,1,0,1,8,4,237,1,999,0,0,0
23300,57,5,0,0,0,0,0,1,3,0,177,1,999,0,0,0
23301,51,4,1,3,0,1,0,0,5,4,218,3,999,0,0,0
23302,24,1,1,3,0,1,0,1,2,2,411,1,999,0,0,0
23303,72,2,0,6,1,0,1,1,4,1,143,1,6,1,2,1
23304,40,3,0,3,1,0,0,1,0,1,335,1,999,0,0,0
23305,55,2,0,1,0,1,0,1,2,0,700,1,999,0,0,1
23306,28,3,1,3,0,2,2,0,0,1,71,1,999,0,0,0
23307,31,2,1,6,0,1,0,1,3,2,127,1,999,0,0,0
23308,43,3,0,0,1,1,0,1,0,3,625,1,999,0,0,1
23309,55,2,2,6,0,1,0,0,0,3,230,4,999,0,0,0
23310,29,2,1,6,0,1,0,1,0,2,152,1,999,1,1,0
